0 0 0 -1  鬼0 无将 胡了
0 2 0 1111  鬼2 无将 胡东胡南胡西胡北
0 2 1 -1  鬼2 有将 胡了
0 4 1 1111  鬼4 有将 胡东胡南胡西胡北
0 1 1 1111  鬼1 有将 胡东胡南胡西胡北
0 3 0 -1  鬼3 无将 胡了
431 0 0 1010 南南南南西西西北 鬼0 无将 胡东胡西
431 0 1 -1 南南南南西西西北 鬼0 有将 胡了
431 2 1 1011 南南南南西西西北 鬼2 有将 胡东胡西胡北
431 4 0 -1 南南南南西西西北 鬼4 无将 胡了
431 1 0 -1 南南南南西西西北 鬼1 无将 胡了
431 3 0 1011 南南南南西西西北 鬼3 无将 胡东胡西胡北
431 3 1 -1 南南南南西西西北 鬼3 有将 胡了
424 0 1 1010 南南南南西西北北北北 鬼0 有将 胡东胡西
424 2 0 -1 南南南南西西北北北北 鬼2 无将 胡了
424 4 0 1010 南南南南西西北北北北 鬼4 无将 胡东胡西
424 4 1 -1 南南南南西西北北北北 鬼4 有将 胡了
424 1 0 1010 南南南南西西北北北北 鬼1 无将 胡东胡西
424 1 1 -1 南南南南西西北北北北 鬼1 有将 胡了
424 3 1 1010 南南南南西西北北北北 鬼3 有将 胡东胡西
423 2 0 1011 南南南南西西北北北 鬼2 无将 胡东胡西胡北
423 2 1 -1 南南南南西西北北北 鬼2 有将 胡了
423 4 1 1011 南南南南西西北北北 鬼4 有将 胡东胡西胡北
423 1 1 1011 南南南南西西北北北 鬼1 有将 胡东胡西胡北
423 3 0 -1 南南南南西西北北北 鬼3 无将 胡了
440 0 0 1001 南南南南西西西西 鬼0 无将 胡东胡北
440 2 1 1001 南南南南西西西西 鬼2 有将 胡东胡北
440 4 0 -1 南南南南西西西西 鬼4 无将 胡了
440 1 0 -1 南南南南西西西西 鬼1 无将 胡了
440 3 0 1001 南南南南西西西西 鬼3 无将 胡东胡北
440 3 1 -1 南南南南西西西西 鬼3 有将 胡了
434 0 0 1010 南南南南西西西北北北北 鬼0 无将 胡东胡西
434 0 1 -1 南南南南西西西北北北北 鬼0 有将 胡了
434 2 1 1010 南南南南西西西北北北北 鬼2 有将 胡东胡西
434 1 0 -1 南南南南西西西北北北北 鬼1 无将 胡了
434 3 0 1010 南南南南西西西北北北北 鬼3 无将 胡东胡西
434 3 1 -1 南南南南西西西北北北北 鬼3 有将 胡了
4000 2 0 -1 东东东东 鬼2 无将 胡了
4000 4 0 111 东东东东 鬼4 无将 胡南胡西胡北
4000 4 1 -1 东东东东 鬼4 有将 胡了
4000 1 0 111 东东东东 鬼1 无将 胡南胡西胡北
4000 3 1 111 东东东东 鬼3 有将 胡南胡西胡北
444 0 0 -1 南南南南西西西西北北北北 鬼0 无将 胡了
444 2 0 1000 南南南南西西西西北北北北 鬼2 无将 胡东
444 2 1 -1 南南南南西西西西北北北北 鬼2 有将 胡了
444 1 1 1000 南南南南西西西西北北北北 鬼1 有将 胡东
4001 0 0 110 东东东东北 鬼0 无将 胡南胡西
4001 2 1 111 东东东东北 鬼2 有将 胡南胡西胡北
4001 4 0 -1 东东东东北 鬼4 无将 胡了
4001 1 0 -1 东东东东北 鬼1 无将 胡了
4001 3 0 111 东东东东北 鬼3 无将 胡南胡西胡北
4001 3 1 -1 东东东东北 鬼3 有将 胡了
4002 2 0 111 东东东东北北 鬼2 无将 胡南胡西胡北
4002 2 1 -1 东东东东北北 鬼2 有将 胡了
4002 4 1 111 东东东东北北 鬼4 有将 胡南胡西胡北
4002 1 1 111 东东东东北北 鬼1 有将 胡南胡西胡北
4002 3 0 -1 东东东东北北 鬼3 无将 胡了
443 0 0 1001 南南南南西西西西北北北 鬼0 无将 胡东胡北
443 0 1 -1 南南南南西西西西北北北 鬼0 有将 胡了
443 2 1 1001 南南南南西西西西北北北 鬼2 有将 胡东胡北
443 1 0 -1 南南南南西西西西北北北 鬼1 无将 胡了
4003 0 1 110 东东东东北北北 鬼0 有将 胡南胡西
441 0 0 -1 南南南南西西西西北 鬼0 无将 胡了
442 0 1 1001 南南南南西西西西北北 鬼0 有将 胡东胡北
443 3 0 1001 南南南南西西西西北北北 鬼3 无将 胡东胡北
442 2 0 -1 南南南南西西西西北北 鬼2 无将 胡了
441 2 0 1001 南南南南西西西西北 鬼2 无将 胡东胡北
4003 2 0 -1 东东东东北北北 鬼2 无将 胡了
4010 0 0 101 东东东东西 鬼0 无将 胡南胡北
4010 2 1 111 东东东东西 鬼2 有将 胡南胡西胡北
4010 4 0 -1 东东东东西 鬼4 无将 胡了
4010 1 0 -1 东东东东西 鬼1 无将 胡了
4010 3 0 111 东东东东西 鬼3 无将 胡南胡西胡北
4010 3 1 -1 东东东东西 鬼3 有将 胡了
441 2 1 -1 南南南南西西西西北 鬼2 有将 胡了
442 4 0 1001 南南南南西西西西北北 鬼4 无将 胡东胡北
443 3 1 -1 南南南南西西西西北北北 鬼3 有将 胡了
442 4 1 -1 南南南南西西西西北北 鬼4 有将 胡了
441 4 1 1001 南南南南西西西西北 鬼4 有将 胡东胡北
441 1 1 1001 南南南南西西西西北 鬼1 有将 胡东胡北
441 3 0 -1 南南南南西西西西北 鬼3 无将 胡了
4003 4 0 111 东东东东北北北 鬼4 无将 胡南胡西胡北
4003 4 1 -1 东东东东北北北 鬼4 有将 胡了
4004 0 0 110 东东东东北北北北 鬼0 无将 胡南胡西
442 1 0 1001 南南南南西西西西北北 鬼1 无将 胡东胡北
4004 2 1 110 东东东东北北北北 鬼2 有将 胡南胡西
4003 1 0 111 东东东东北北北 鬼1 无将 胡南胡西胡北
4003 1 1 -1 东东东东北北北 鬼1 有将 胡了
4004 4 0 -1 东东东东北北北北 鬼4 无将 胡了
442 1 1 -1 南南南南西西西西北北 鬼1 有将 胡了
4004 1 0 -1 东东东东北北北北 鬼1 无将 胡了
4003 3 1 111 东东东东北北北 鬼3 有将 胡南胡西胡北
4004 3 0 110 东东东东北北北北 鬼3 无将 胡南胡西
442 3 1 1001 南南南南西西西西北北 鬼3 有将 胡东胡北
4004 3 1 -1 东东东东北北北北 鬼3 有将 胡了
4011 0 0 -1 东东东东西北 鬼0 无将 胡了
4011 2 0 111 东东东东西北 鬼2 无将 胡南胡西胡北
4011 2 1 -1 东东东东西北 鬼2 有将 胡了
4011 4 1 111 东东东东西北 鬼4 有将 胡南胡西胡北
4011 1 1 111 东东东东西北 鬼1 有将 胡南胡西胡北
4011 3 0 -1 东东东东西北 鬼3 无将 胡了
433 0 1 1011 南南南南西西西北北北 鬼0 有将 胡东胡西胡北
433 2 0 -1 南南南南西西西北北北 鬼2 无将 胡了
433 4 0 1011 南南南南西西西北北北 鬼4 无将 胡东胡西胡北
433 4 1 -1 南南南南西西西北北北 鬼4 有将 胡了
432 2 0 1011 南南南南西西西北北 鬼2 无将 胡东胡西胡北
433 1 0 1011 南南南南西西西北北北 鬼1 无将 胡东胡西胡北
432 2 1 -1 南南南南西西西北北 鬼2 有将 胡了
433 1 1 -1 南南南南西西西北北北 鬼1 有将 胡了
432 4 1 1011 南南南南西西西北北 鬼4 有将 胡东胡西胡北
4012 0 1 111 东东东东西北北 鬼0 有将 胡南胡西胡北
432 1 1 1011 南南南南西西西北北 鬼1 有将 胡东胡西胡北
432 3 0 -1 南南南南西西西北北 鬼3 无将 胡了
433 3 1 1011 南南南南西西西北北北 鬼3 有将 胡东胡西胡北
4012 2 0 -1 东东东东西北北 鬼2 无将 胡了
4012 4 0 111 东东东东西北北 鬼4 无将 胡南胡西胡北
4020 2 0 111 东东东东西西 鬼2 无将 胡南胡西胡北
4012 4 1 -1 东东东东西北北 鬼4 有将 胡了
4012 1 0 111 东东东东西北北 鬼1 无将 胡南胡西胡北
4020 2 1 -1 东东东东西西 鬼2 有将 胡了
4020 4 1 111 东东东东西西 鬼4 有将 胡南胡西胡北
4020 1 1 111 东东东东西西 鬼1 有将 胡南胡西胡北
4020 3 0 -1 东东东东西西 鬼3 无将 胡了
4012 1 1 -1 东东东东西北北 鬼1 有将 胡了
4012 3 1 111 东东东东西北北 鬼3 有将 胡南胡西胡北
4014 0 0 -1 东东东东西北北北北 鬼0 无将 胡了
4014 2 0 110 东东东东西北北北北 鬼2 无将 胡南胡西
4014 2 1 -1 东东东东西北北北北 鬼2 有将 胡了
4014 4 1 110 东东东东西北北北北 鬼4 有将 胡南胡西
3000 0 0 -1 东东东 鬼0 无将 胡了
4014 1 1 110 东东东东西北北北北 鬼1 有将 胡南胡西
4014 3 0 -1 东东东东西北北北北 鬼3 无将 胡了
3000 2 0 1111 东东东 鬼2 无将 胡东胡南胡西胡北
3000 2 1 -1 东东东 鬼2 有将 胡了
3000 4 1 1111 东东东 鬼4 有将 胡东胡南胡西胡北
3000 1 1 111 东东东 鬼1 有将 胡南胡西胡北
3000 3 0 -1 东东东 鬼3 无将 胡了
4021 0 1 111 东东东东西西北 鬼0 有将 胡南胡西胡北
4021 2 0 -1 东东东东西西北 鬼2 无将 胡了
4021 4 0 111 东东东东西西北 鬼4 无将 胡南胡西胡北
4021 4 1 -1 东东东东西西北 鬼4 有将 胡了
4021 1 0 111 东东东东西西北 鬼1 无将 胡南胡西胡北
4021 1 1 -1 东东东东西西北 鬼1 有将 胡了
4021 3 1 111 东东东东西西北 鬼3 有将 胡南胡西胡北
3001 0 1 111 东东东北 鬼0 有将 胡南胡西胡北
3001 2 0 -1 东东东北 鬼2 无将 胡了
3001 4 0 1111 东东东北 鬼4 无将 胡东胡南胡西胡北
3001 4 1 -1 东东东北 鬼4 有将 胡了
3001 1 0 1111 东东东北 鬼1 无将 胡东胡南胡西胡北
3001 1 1 -1 东东东北 鬼1 有将 胡了
3001 3 1 1111 东东东北 鬼3 有将 胡东胡南胡西胡北
3002 0 0 1 东东东北北 鬼0 无将 胡北
3002 0 1 -1 东东东北北 鬼0 有将 胡了
3002 2 1 1111 东东东北北 鬼2 有将 胡东胡南胡西胡北
3002 4 0 -1 东东东北北 鬼4 无将 胡了
3002 1 0 -1 东东东北北 鬼1 无将 胡了
3002 3 0 1111 东东东北北 鬼3 无将 胡东胡南胡西胡北
3002 3 1 -1 东东东北北 鬼3 有将 胡了
4013 0 0 101 东东东东西北北北 鬼0 无将 胡南胡北
4013 0 1 -1 东东东东西北北北 鬼0 有将 胡了
4013 2 1 111 东东东东西北北北 鬼2 有将 胡南胡西胡北
4013 4 0 -1 东东东东西北北北 鬼4 无将 胡了
4013 1 0 -1 东东东东西北北北 鬼1 无将 胡了
4013 3 0 111 东东东东西北北北 鬼3 无将 胡南胡西胡北
4013 3 1 -1 东东东东西北北北 鬼3 有将 胡了
3003 0 0 -1 东东东北北北 鬼0 无将 胡了
3003 2 0 1111 东东东北北北 鬼2 无将 胡东胡南胡西胡北
3003 2 1 -1 东东东北北北 鬼2 有将 胡了
3003 4 1 1111 东东东北北北 鬼4 有将 胡东胡南胡西胡北
3003 1 1 1111 东东东北北北 鬼1 有将 胡东胡南胡西胡北
3003 3 0 -1 东东东北北北 鬼3 无将 胡了
3004 0 1 110 东东东北北北北 鬼0 有将 胡南胡西
3004 2 0 -1 东东东北北北北 鬼2 无将 胡了
3004 4 0 1110 东东东北北北北 鬼4 无将 胡东胡南胡西
3004 4 1 -1 东东东北北北北 鬼4 有将 胡了
3004 1 0 1110 东东东北北北北 鬼1 无将 胡东胡南胡西
3004 1 1 -1 东东东北北北北 鬼1 有将 胡了
3004 3 1 1110 东东东北北北北 鬼3 有将 胡东胡南胡西
4030 0 1 101 东东东东西西西 鬼0 有将 胡南胡北
4030 2 0 -1 东东东东西西西 鬼2 无将 胡了
4030 4 0 111 东东东东西西西 鬼4 无将 胡南胡西胡北
4030 4 1 -1 东东东东西西西 鬼4 有将 胡了
4030 1 0 111 东东东东西西西 鬼1 无将 胡南胡西胡北
4030 1 1 -1 东东东东西西西 鬼1 有将 胡了
4030 3 1 111 东东东东西西西 鬼3 有将 胡南胡西胡北
4023 2 0 111 东东东东西西北北北 鬼2 无将 胡南胡西胡北
4023 2 1 -1 东东东东西西北北北 鬼2 有将 胡了
4023 4 1 111 东东东东西西北北北 鬼4 有将 胡南胡西胡北
4023 1 1 111 东东东东西西北北北 鬼1 有将 胡南胡西胡北
4023 3 0 -1 东东东东西西北北北 鬼3 无将 胡了
4022 0 0 100 东东东东西西北北 鬼0 无将 胡南
4022 0 1 -1 东东东东西西北北 鬼0 有将 胡了
4022 2 1 111 东东东东西西北北 鬼2 有将 胡南胡西胡北
4022 4 0 -1 东东东东西西北北 鬼4 无将 胡了
4022 1 0 -1 东东东东西西北北 鬼1 无将 胡了
4022 3 0 111 东东东东西西北北 鬼3 无将 胡南胡西胡北
4022 3 1 -1 东东东东西西北北 鬼3 有将 胡了
4024 0 1 110 东东东东西西北北北北 鬼0 有将 胡南胡西
3010 0 1 111 东东东西 鬼0 有将 胡南胡西胡北
4024 2 0 -1 东东东东西西北北北北 鬼2 无将 胡了
4031 0 0 110 东东东东西西西北 鬼0 无将 胡南胡西
4031 0 1 -1 东东东东西西西北 鬼0 有将 胡了
4031 2 1 111 东东东东西西西北 鬼2 有将 胡南胡西胡北
4024 4 0 110 东东东东西西北北北北 鬼4 无将 胡南胡西
3010 2 0 -1 东东东西 鬼2 无将 胡了
4031 4 0 -1 东东东东西西西北 鬼4 无将 胡了
3010 4 0 1111 东东东西 鬼4 无将 胡东胡南胡西胡北
3010 4 1 -1 东东东西 鬼4 有将 胡了
4024 4 1 -1 东东东东西西北北北北 鬼4 有将 胡了
3010 1 0 1111 东东东西 鬼1 无将 胡东胡南胡西胡北
3010 1 1 -1 东东东西 鬼1 有将 胡了
3010 3 1 1111 东东东西 鬼3 有将 胡东胡南胡西胡北
4031 1 0 -1 东东东东西西西北 鬼1 无将 胡了
4024 1 0 110 东东东东西西北北北北 鬼1 无将 胡南胡西
4031 3 0 111 东东东东西西西北 鬼3 无将 胡南胡西胡北
4024 1 1 -1 东东东东西西北北北北 鬼1 有将 胡了
4031 3 1 -1 东东东东西西西北 鬼3 有将 胡了
4024 3 1 110 东东东东西西北北北北 鬼3 有将 胡南胡西
3011 0 0 1100 东东东西北 鬼0 无将 胡东胡南
3011 0 1 -1 东东东西北 鬼0 有将 胡了
3011 2 1 1111 东东东西北 鬼2 有将 胡东胡南胡西胡北
3011 4 0 -1 东东东西北 鬼4 无将 胡了
3011 1 0 -1 东东东西北 鬼1 无将 胡了
3011 3 0 1111 东东东西北 鬼3 无将 胡东胡南胡西胡北
3011 3 1 -1 东东东西北 鬼3 有将 胡了
3012 2 0 1111 东东东西北北 鬼2 无将 胡东胡南胡西胡北
3012 2 1 -1 东东东西北北 鬼2 有将 胡了
3012 4 1 1111 东东东西北北 鬼4 有将 胡东胡南胡西胡北
3012 1 1 1111 东东东西北北 鬼1 有将 胡东胡南胡西胡北
3012 3 0 -1 东东东西北北 鬼3 无将 胡了
4034 0 0 110 东东东东西西西北北北北 鬼0 无将 胡南胡西
4034 0 1 -1 东东东东西西西北北北北 鬼0 有将 胡了
4034 2 1 110 东东东东西西西北北北北 鬼2 有将 胡南胡西
4034 1 0 -1 东东东东西西西北北北北 鬼1 无将 胡了
4034 3 0 110 东东东东西西西北北北北 鬼3 无将 胡南胡西
4034 3 1 -1 东东东东西西西北北北北 鬼3 有将 胡了
4040 0 0 101 东东东东西西西西 鬼0 无将 胡南胡北
4040 2 1 101 东东东东西西西西 鬼2 有将 胡南胡北
4040 4 0 -1 东东东东西西西西 鬼4 无将 胡了
4040 1 0 -1 东东东东西西西西 鬼1 无将 胡了
4040 3 0 101 东东东东西西西西 鬼3 无将 胡南胡北
4040 3 1 -1 东东东东西西西西 鬼3 有将 胡了
3013 0 1 1111 东东东西北北北 鬼0 有将 胡东胡南胡西胡北
3013 2 0 -1 东东东西北北北 鬼2 无将 胡了
3013 4 0 1111 东东东西北北北 鬼4 无将 胡东胡南胡西胡北
3013 4 1 -1 东东东西北北北 鬼4 有将 胡了
3013 1 0 1111 东东东西北北北 鬼1 无将 胡东胡南胡西胡北
3013 1 1 -1 东东东西北北北 鬼1 有将 胡了
3013 3 1 1111 东东东西北北北 鬼3 有将 胡东胡南胡西胡北
4033 0 1 111 东东东东西西西北北北 鬼0 有将 胡南胡西胡北
4033 2 0 -1 东东东东西西西北北北 鬼2 无将 胡了
4033 4 0 111 东东东东西西西北北北 鬼4 无将 胡南胡西胡北
4033 4 1 -1 东东东东西西西北北北 鬼4 有将 胡了
4033 1 0 111 东东东东西西西北北北 鬼1 无将 胡南胡西胡北
4033 1 1 -1 东东东东西西西北北北 鬼1 有将 胡了
4033 3 1 111 东东东东西西西北北北 鬼3 有将 胡南胡西胡北
3014 0 0 1100 东东东西北北北北 鬼0 无将 胡东胡南
3014 0 1 -1 东东东西北北北北 鬼0 有将 胡了
3014 2 1 1110 东东东西北北北北 鬼2 有将 胡东胡南胡西
3014 4 0 -1 东东东西北北北北 鬼4 无将 胡了
3014 1 0 -1 东东东西北北北北 鬼1 无将 胡了
3014 3 0 1110 东东东西北北北北 鬼3 无将 胡东胡南胡西
3014 3 1 -1 东东东西北北北北 鬼3 有将 胡了
4041 0 0 -1 东东东东西西西西北 鬼0 无将 胡了
4041 2 0 101 东东东东西西西西北 鬼2 无将 胡南胡北
4041 2 1 -1 东东东东西西西西北 鬼2 有将 胡了
4044 0 0 -1 东东东东西西西西北北北北 鬼0 无将 胡了
4041 4 1 101 东东东东西西西西北 鬼4 有将 胡南胡北
4044 2 0 100 东东东东西西西西北北北北 鬼2 无将 胡南
4044 2 1 -1 东东东东西西西西北北北北 鬼2 有将 胡了
4041 1 1 101 东东东东西西西西北 鬼1 有将 胡南胡北
4041 3 0 -1 东东东东西西西西北 鬼3 无将 胡了
4044 1 1 100 东东东东西西西西北北北北 鬼1 有将 胡南
3020 0 0 10 东东东西西 鬼0 无将 胡西
3020 0 1 -1 东东东西西 鬼0 有将 胡了
3020 2 1 1111 东东东西西 鬼2 有将 胡东胡南胡西胡北
3020 4 0 -1 东东东西西 鬼4 无将 胡了
3020 1 0 -1 东东东西西 鬼1 无将 胡了
3020 3 0 1111 东东东西西 鬼3 无将 胡东胡南胡西胡北
3020 3 1 -1 东东东西西 鬼3 有将 胡了
4043 0 0 101 东东东东西西西西北北北 鬼0 无将 胡南胡北
4043 0 1 -1 东东东东西西西西北北北 鬼0 有将 胡了
4042 0 1 101 东东东东西西西西北北 鬼0 有将 胡南胡北
4032 2 0 111 东东东东西西西北北 鬼2 无将 胡南胡西胡北
4042 2 0 -1 东东东东西西西西北北 鬼2 无将 胡了
4032 2 1 -1 东东东东西西西北北 鬼2 有将 胡了
4032 4 1 111 东东东东西西西北北 鬼4 有将 胡南胡西胡北
4042 4 0 101 东东东东西西西西北北 鬼4 无将 胡南胡北
4043 2 1 101 东东东东西西西西北北北 鬼2 有将 胡南胡北
4032 1 1 111 东东东东西西西北北 鬼1 有将 胡南胡西胡北
4043 1 0 -1 东东东东西西西西北北北 鬼1 无将 胡了
4042 4 1 -1 东东东东西西西西北北 鬼4 有将 胡了
4043 3 0 101 东东东东西西西西北北北 鬼3 无将 胡南胡北
2000 0 0 1000 东东 鬼0 无将 胡东
4043 3 1 -1 东东东东西西西西北北北 鬼3 有将 胡了
4042 1 0 101 东东东东西西西西北北 鬼1 无将 胡南胡北
4032 3 0 -1 东东东东西西西北北 鬼3 无将 胡了
4042 1 1 -1 东东东东西西西西北北 鬼1 有将 胡了
2000 0 1 -1 东东 鬼0 有将 胡了
4042 3 1 101 东东东东西西西西北北 鬼3 有将 胡南胡北
2000 2 1 1111 东东 鬼2 有将 胡东胡南胡西胡北
2000 4 0 -1 东东 鬼4 无将 胡了
2000 1 0 -1 东东 鬼1 无将 胡了
2000 3 0 1111 东东 鬼3 无将 胡东胡南胡西胡北
2000 3 1 -1 东东 鬼3 有将 胡了
2001 2 0 1111 东东北 鬼2 无将 胡东胡南胡西胡北
2001 2 1 -1 东东北 鬼2 有将 胡了
2001 4 1 1111 东东北 鬼4 有将 胡东胡南胡西胡北
2001 1 1 1111 东东北 鬼1 有将 胡东胡南胡西胡北
2001 3 0 -1 东东北 鬼3 无将 胡了
2003 0 0 1000 东东北北北 鬼0 无将 胡东
2003 0 1 -1 东东北北北 鬼0 有将 胡了
2003 2 1 1111 东东北北北 鬼2 有将 胡东胡南胡西胡北
3021 2 0 1111 东东东西西北 鬼2 无将 胡东胡南胡西胡北
3021 2 1 -1 东东东西西北 鬼2 有将 胡了
2003 4 0 -1 东东北北北 鬼4 无将 胡了
2003 1 0 -1 东东北北北 鬼1 无将 胡了
3021 4 1 1111 东东东西西北 鬼4 有将 胡东胡南胡西胡北
3022 0 1 1111 东东东西西北北 鬼0 有将 胡东胡南胡西胡北
